#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.10" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
16000	-6924.186673740865	-6425.731573172667	-498.4551005681985	-6425.731573172667	489.97268455520737	0.14306348458808169	2.588515432653439	0.37280093609300025	0.23925067688419915	0.28078643681666154	0.3212664617662101	-451.8937059617819	8775.140718659544	1043.583148348259	172.66332064944527	768.9375423755474	10	14	33	5	0.2530532050478392	0.26371418123077445	0.23474473600070972	0.24848787772067657
17000	-6901.2322588536745	-6402.75138891892	-498.4808699347539	-6402.75138891892	425.0893868092212	0.14306348458808169	2.216391239846926	0.37280093609300025	0.14505368552540174	0.28078643681666154	0.33849416601531185	-453.23229541221895	6888.4657861440555	1394.7371757557628	218.0815804721027	798.2488577685777	10	13	33	6	0.2530532050478392	0.26568678629154563	0.23474473600070972	0.2465152726599054
18000	-6877.806860892617	-6386.4554823405115	-491.3513785521053	-6386.4554823405115	370.23993059342473	0.0881763162027258	1.8166125853223423	0.37280093609300025	0.14505368552540174	0.28078643681666154	0.33849416601531185	-448.0996625504777	14554.28166283109	911.6957633032424	128.49295913633625	250.68807430905795	10	15	32	5	0.2530532050478392	0.26568678629154563	0.23474473600070972	0.2465152726599054
19000	-6843.015511581474	-6350.249599267524	-492.7659123139499	-6350.249599267524	316.25417633296206	0.12799773405254886	1.5276254549740065	0.4488005616660889	0.3404055173591518	0.2512954715511052	0.35630573227394385	-450.45264697196467	6177.801415877308	763.2635249007782	365.5695401467574	130.6469350051328	15	5	12	30	0.2288525758101467	0.2788839625057192	0.2391788042827749	0.2530846574013593
20000	-6803.0694686722745	-6316.631965566355	-486.43750310592	-6316.631965566355	359.51747362961714	0.11848730622356737	1.1749675698941353	0.11274076735077791	0.11903465105232464	0.28078643681666154	0.33849416601531185	-446.09537539993704	10638.731183631888	505.30972981976413	228.05691569984836	206.21213793277363	11	16	34	1	0.25240547616909675	0.2735776440376285	0.21573315387086045	0.25828372592241416
21000	-6814.033918448797	-6329.498587531741	-484.53533091705594	-6329.498587531741	294.0991425515103	0.12799773405254886	1.404856932853831	0.4488005616660889	0.3404055173591518	0.16507922866941524	0.35630573227394385	-439.4633461039682	14079.58032385475	1319.7293908088143	1003.0722550498513	154.35676483986347	9	4	14	35	0.2233887385801937	0.2870356210544039	0.23813057059738038	0.25144506976802217
22000	-6801.149104064176	-6316.9541267963095	-484.19497726786665	-6316.9541267963095	333.98476090979347	0.10259485353600115	0.9659485820792959	0.12711172799905093	0.10961773658079271	0.28078643681666154	0.33849416601531185	-445.81316960813416	6130.075590247834	359.4385113391825	287.06391116569273	27.933930209722874	11	32	18	1	0.2575292277144989	0.2684538924922264	0.21573315387086045	0.25828372592241416
23000	-6812.518446024081	-6323.055728713025	-489.46271731105594	-6323.055728713025	414.40956234251007	0.10259485353600115	0.9659485820792959	0.12711172799905093	0.08366857933096387	0.28078643681666154	0.33849416601531185	-450.9456078075428	7298.989307385021	238.97308120268295	228.57561472576762	147.85554658254458	12	29	19	2	0.2575292277144989	0.2692954512861427	0.2148915950769442	0.25828372592241416
24000	-6797.240611196601	-6312.45609258725	-484.7845186093512	-6312.45609258725	260.64624413517964	0.162779938875068	1.404856932853831	0.4488005616660889	0.31356097685494627	0.16507922866941524	0.35630573227394385	-442.1911003357695	6060.064635857368	482.2093720580701	589.1027284073554	177.77690153795066	10	3	23	26	0.2233887385801937	0.2923735373988377	0.23813057059738038	0.24610715342358833
25000	-6761.098284461154	-6295.914098696499	-465.1841857646546	-6295.914098696499	382.21377498772904	0.09671703262038878	0.9659485820792959	0.12711172799905093	0.08366857933096387	0.10041818557089328	0.33849416601531185	-427.49832173476614	7810.134908159754	191.2633790359936	113.35417082074613	229.86879591109843	13	20	22	7	0.2575292277144989	0.2692954512861427	0.2165023804875046	0.2566729405118538
26000	-6776.896046297729	-6310.980408750622	-465.91563754710785	-6310.980408750622	489.5662556118872	0.09671703262038878	0.9659485820792959	0.12711172799905093	0.08366857933096387	0.08563636195471011	0.33849416601531185	-426.40596390812533	12386.413240429843	250.14631645743546	159.8029047706347	388.062574845527	10	28	20	4	0.2575292277144989	0.2692954512861427	0.22216609430623813	0.25100922669312026
27000	-6713.802978516704	-6230.074612832359	-483.72836568434445	-6230.074612832359	319.23998329084225	0.14571818490666627	1.2190164607397842	0.13768357431849718	0.10346471486768322	0.14910766885293883	0.3837161560906671	-442.27444520892396	8474.37669782007	3134.9766493240004	354.0724535935153	175.94467140796965	7	6	22	27	0.2233887385801937	0.29371499284063657	0.2351657174842099	0.2477305510949599
28000	-6714.577616935346	-6214.399772608824	-500.1778443265221	-6214.399772608824	341.4347641780794	0.14571818490666627	1.0917193781264156	0.13768357431849718	0.10346471486768322	0.12630196212690986	0.3837161560906671	-460.0343808763975	3739.9238909589194	3396.2181515450793	399.16487008824316	140.05620670068555	11	4	23	24	0.1977812181517182	0.29371499284063657	0.2351657174842099	0.27333807152343537
29000	-6717.7412337752585	-6217.007987100843	-500.7332466744153	-6217.007987100843	408.18813251316755	0.14571818490666627	1.0917193781264156	0.10620789990064643	0.10346471486768322	0.13954579076731427	0.3837161560906671	-460.4583508530247	7610.120248858638	776.8087195895258	501.87207621756875	370.82823826179293	10	16	19	17	0.1977812181517182	0.29371499284063657	0.2351657174842099	0.27333807152343537
30000	-6696.814944385899	-6206.4972739090035	-490.3176704768958	-6206.4972739090035	505.8340488886347	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.10346471486768322	0.13954579076731427	0.36006047800320706	-448.5213129722113	11974.879048502069	785.7682852349528	214.68625889574264	478.2425139357798	10	18	28	6	0.1977812181517182	0.2938210499146025	0.2154729741901752	0.2929247577435041
31000	-6696.812015143125	-6209.8347692960715	-486.97724584705315	-6209.8347692960715	440.2141436673746	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.10346471486768322	0.13954579076731427	0.36006047800320706	-446.2217452305282	9521.333729270025	598.9083282281275	171.06663504906282	365.10950576285694	10	22	23	7	0.1977812181517182	0.2938210499146025	0.2154729741901752	0.2929247577435041
32000	-6739.165979175879	-6272.615570704233	-466.5504084716467	-6272.615570704233	374.105968099172	0.09604930171231933	0.6731407052803133	0.12042118027576396	0.08780780912096205	0.09074980725468727	0.33849416601531185	-423.9364510054593	14355.76291648231	210.4800067755454	122.33701248727247	740.7570255697582	11	23	24	4	0.25669421558123373	0.26755755770722384	0.2230011064395033	0.2527471202720391
33000	-6699.355276709263	-6213.486541630947	-485.8687350783164	-6213.486541630947	408.15511734616746	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.10346471486768322	0.13954579076731427	0.3356800817250281	-444.44953882514284	6761.004130958195	520.940210321788	122.90238161010572	493.18369881805035	10	24	18	10	0.1977812181517182	0.2986845831907343	0.2154729741901752	0.2880612244673723
34000	-6697.091244601879	-6219.012384912945	-478.0788596889347	-6219.012384912945	362.9818089557113	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.10346471486768322	0.1077932959617009	0.3356800817250281	-435.54056429105856	12649.557158477754	583.4138063441303	100.14950153279918	432.05565294762346	9	22	23	8	0.1977812181517182	0.2986845831907343	0.2154729741901752	0.2880612244673723
35000	-6696.774842319741	-6214.588509605382	-482.18633271435874	-6214.588509605382	360.39593883573303	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.10346471486768322	0.1044854522226507	0.3356800817250281	-442.1933150747384	7665.976482592456	461.7865786144246	111.05226903444708	316.27095233423955	10	21	26	5	0.18615425324147833	0.2986845831907343	0.2154729741901752	0.2996881893776122
36000	-6712.511836613602	-6218.023262098001	-494.488574515601	-6218.023262098001	468.7027315700076	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.08203127893552467	0.12083861187564211	0.3356800817250281	-454.4021813488622	8023.17462101103	594.4747076806657	142.11840554092805	344.1338864335711	10	25	20	7	0.1674086556127868	0.2986845831907343	0.2266723969361797	0.3072343642602992
37000	-6701.920022470307	-6214.291112776361	-487.62890969394584	-6214.291112776361	392.48701386502745	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.08203127893552467	0.12083861187564211	0.3841728308386138	-445.342292903467	7325.240091268747	457.39211804055634	153.2655770217643	744.4822848195731	8	27	22	5	0.1674086556127868	0.2986845831907343	0.2266723969361797	0.3072343642602992
38000	-6707.4677589426055	-6214.312507114811	-493.1552518277948	-6214.312507114811	496.52596797671544	0.14571818490666627	1.0917193781264156	0.1603400902563386	0.08203127893552467	0.12083861187564211	0.3841728308386138	-452.3068805489252	10436.565065037521	722.3940927217908	255.80849702928953	439.0059961737363	7	30	21	4	0.1674086556127868	0.2986845831907343	0.2266723969361797	0.3072343642602992
39000	-6724.770881166643	-6224.678504099676	-500.09237706696746	-6224.678504099676	498.35634528168003	0.13382597010568556	0.5606106046008984	0.07265672975076737	0.06738372753834694	0.06682216465240501	0.38526747644575615	-459.8755540455185	7851.034787096381	1206.515659341689	257.80830716222107	888.707774269991	12	8	37	5	0.2503387898643539	0.26257615873412055	0.2230011064395033	0.26408394496202225
40000	-6720.542184565374	-6225.187685153664	-495.35449941171	-6225.187685153664	425.44894375125534	0.14571818490666627	1.0540758963003218	0.1603400902563386	0.08203127893552467	0.12083861187564211	0.3841728308386138	-455.1057451518598	12369.056392429418	888.5111799444838	242.33490645585985	178.81213244214737	8	18	12	24	0.1674086556127868	0.2986845831907343	0.2266723969361797	0.3072343642602992
41000	-6711.969587329005	-6225.006060570247	-486.9635267587574	-6225.006060570247	359.0916894271768	0.14571818490666627	1.0540758963003218	0.1312045015794576	0.08203127893552467	0.12083861187564211	0.3841728308386138	-448.02890567686075	7938.729652225953	346.0766944598149	215.92144018891216	267.6168951922196	10	13	10	29	0.1674086556127868	0.2986845831907343	0.2266723969361797	0.3072343642602992
42000	-6694.150229796239	-6206.27286655595	-487.87736324028896	-6206.27286655595	382.1417531569031	0.14571818490666627	1.0540758963003218	0.1312045015794576	0.08203127893552467	0.09436903820675879	0.3841728308386138	-447.76693732323383	12315.706594306957	476.7448142336068	353.8281568675764	299.66008086767727	10	15	3	34	0.1674086556127868	0.2986845831907343	0.22079970391260406	0.31310705728387483
43000	-6718.445527507484	-6217.47237138776	-500.9731561197245	-6217.47237138776	364.3556694353011	0.14571818490666627	1.0540758963003218	0.1312045015794576	0.08203127893552467	0.07763036735237928	0.3841728308386138	-460.75098431240906	10727.986953327649	1067.25896936386	449.64192320536375	286.17352880549674	12	10	10	30	0.1674086556127868	0.2986845831907343	0.22079970391260406	0.31310705728387483
